id,y
305,84.1885528564
306,93.3425674438
307,111.817184448
311,106.974884033
313,111.817184448
314,97.1230773926
316,92.8983840942
324,93.2573776245
327,94.7719039917
329,95.3644866943
330,114.009536743
337,105.287788391
338,95.9285507202
339,107.083602905
340,95.4953460693
343,93.134223938
345,115.744682312
346,93.4714508057
347,112.853897095
349,112.551376343
350,92.9907913208
352,112.369255066
353,92.7220993042
354,78.3943405151
357,93.5685882568
358,114.646003723
362,113.787567139
364,113.75969696
365,104.374984741
366,99.6029510498
367,113.975952148
368,94.1597518921
370,78.2082595825
373,94.7875900269
377,93.4387207031
378,114.659431458
382,104.73651123
384,112.380691528
390,94.0353393555
392,113.739486694
393,116.370986938
395,95.5747299194
396,105.407554626
399,77.2945175171
406,111.817184448
408,111.817184448
409,94.5767745972
410,78.1573791504
412,113.534790039
413,93.2620162964
419,94.5801391602
420,112.163146973
421,92.9950942993
430,110.320671082
434,95.1237640381
436,94.6159362793
437,95.0079498291
438,93.3250579834
439,112.467979431
440,95.5762023926
443,113.675888062
446,95.2490615845
448,93.9959793091
452,95.9893112183
453,105.349601746
457,102.412910461
458,95.2797241211
459,115.172172546
460,104.501716614
462,105.049293518
464,103.631240845
465,115.107902527
467,113.890922546
471,110.676818848
472,77.7327957153
473,96.873626709
475,93.5508346558
480,95.2704544067
488,111.721000671
490,111.817184448
491,103.949546814
492,77.6078033447
493,98.2030639648
497,93.4744720459
498,114.219474792
499,93.9295349121
500,106.802154541
501,96.6059036255
502,114.066825867
506,76.0801620483
510,113.639892578
511,97.536026001
512,95.0200424194
516,93.6872711182
518,93.5547485352
519,112.846260071
521,93.774055481
522,116.096466064
526,113.763954163
529,94.1411590576
532,113.767738342
533,93.4955596924
536,111.793067932
537,102.121765137
539,96.1446914673
540,104.108215332
541,93.409576416
543,95.1559753418
546,112.660102844
547,93.8087158203
548,78.3587875366
551,93.5925827026
552,102.37752533
556,103.448127747
557,97.3575897217
558,113.975952148
559,93.1994552612
560,103.734588623
562,103.121307373
566,92.8574676514
570,114.219474792
571,95.0079498291
572,102.789772034
573,95.6494140625
575,115.107902527
576,112.335998535
577,93.0554962158
579,91.485786438
580,113.033325195
581,112.165382385
589,111.817184448
591,103.050354004
593,92.9435577393
594,104.34727478
595,95.7535095215
598,93.3024749756
602,112.478408813
604,111.213813782
606,111.108551025
608,98.5009155273
609,104.398323059
610,95.9479217529
616,112.605155945
617,95.0356674194
618,103.034912109
620,104.671890259
622,112.104370117
623,92.2298736572
624,137.550064087
626,113.845947266
628,113.499092102
629,93.5306777954
630,111.932403564
637,95.2595977783
638,104.031211853
643,95.3525924683
645,95.2704544067
646,114.75528717
648,94.7748565674
652,93.0811080933
653,95.0079498291
654,114.219474792
656,112.336074829
657,104.291107178
659,96.3134918213
660,103.198135376
663,94.6881256104
664,111.841712952
666,104.616661072
668,112.933357239
669,93.7317123413
671,103.394325256
675,94.4827194214
677,93.9143600464
678,109.965988159
679,105.905067444
682,96.7643127441
685,104.263214111
687,93.5943069458
688,94.1678924561
693,112.984863281
696,94.7719039917
698,93.6390914917
701,94.1835098267
704,104.955238342
705,114.565032959
709,113.012702942
710,95.6875
711,104.978546143
712,94.2159347534
714,112.542480469
715,95.0226287842
716,111.534942627
717,97.1506195068
720,115.744682312
721,92.858253479
724,102.196075439
725,95.2322158813
726,113.834190369
728,112.239990234
731,93.6981048584
734,104.777648926
738,95.099609375
745,111.458465576
746,94.7847900391
751,78.2406768799
754,93.5505371094
756,93.4885864258
758,94.0185546875
759,112.74571991
761,114.625564575
766,95.7478179932
767,110.454093933
768,92.2298736572
769,114.306510925
770,98.5901565552
771,77.6078033447
772,102.675987244
773,93.5925827026
774,113.935928345
776,111.543159485
777,99.2864608765
780,120.699554443
782,103.968818665
787,103.819641113
788,96.1446914673
792,89.5179748535
793,113.74282074
798,93.0240097046
800,95.0862121582
806,112.577301025
809,112.076499939
811,114.819084167
812,96.7410888672
814,115.985969543
816,103.408576965
817,94.1430664062
818,106.672462463
820,114.858375549
823,95.6125717163
829,93.4747161865
830,112.741210938
831,94.5009155273
834,112.517822266
839,95.7940063477
841,78.6752700806
844,104.705871582
845,96.3275527954
848,97.4675750732
850,95.6134796143
851,104.284416199
852,95.1543807983
854,96.314453125
855,96.9461669922
856,104.184013367
859,103.26764679
861,114.479850769
864,95.7717285156
865,114.553535461
866,96.3398590088
867,96.2482528687
869,94.4401397705
871,93.9826278687
872,112.486282349
882,104.519500732
883,95.3034133911
885,94.1172714233
888,95.0137329102
893,112.76852417
901,110.753036499
903,104.23815918
904,94.7144851685
905,103.239234924
910,96.0575027466
911,111.784934998
914,112.480613708
918,114.739929199
921,90.1375656128
928,95.093536377
929,103.145050049
932,95.4823760986
933,106.682540894
934,96.0575027466
935,114.05607605
937,77.2565841675
939,96.1023178101
940,103.278007507
941,96.9021148682
942,105.636436462
943,95.2650985718
944,104.012046814
947,112.486282349
949,114.187660217
951,112.173347473
952,95.433807373
953,104.23815918
954,77.4747085571
957,111.749153137
959,94.4027633667
960,114.551780701
963,115.894950867
965,112.486282349
967,105.718955994
971,95.5833816528
972,77.63621521
973,92.3135223389
974,111.587295532
975,95.9172286987
978,114.353546143
980,114.061317444
981,95.9646072388
984,112.290008545
986,96.0575027466
988,93.0169143677
989,112.345664978
990,102.964950562
992,110.753036499
996,95.5668716431
999,112.191696167
1000,94.5350265503
1001,114.553535461
1002,94.1229934692
1003,111.831771851
1004,93.8724060059
1008,113.150428772
1009,94.7959671021
1010,104.827941895
1012,113.825805664
1013,94.2247161865
1014,112.906791687
1015,95.3281860352
1016,115.894950867
1019,95.9114379883
1020,112.725654602
1021,96.0575027466
1022,104.957176208
1024,96.0575027466
1025,78.9827041626
1027,94.481842041
1028,116.021942139
1029,94.4063568115
1030,94.0598526001
1033,111.549530029
1036,94.7777099609
1037,111.577445984
1038,95.1402511597
1042,96.1023178101
1043,103.157371521
1044,95.8091049194
1045,112.778068542
1047,115.121688843
1050,95.837020874
1051,112.76852417
1054,95.5215530396
1056,95.149269104
1057,94.9045028687
1059,95.753578186
1062,105.449394226
1063,106.757743835
1064,95.149269104
1066,95.0618667603
1070,104.959205627
1076,113.017799377
1077,107.582458496
1078,111.405944824
1080,113.466285706
1082,112.178672791
1083,95.0137329102
1089,112.87966156
1091,95.0137329102
1093,94.6123962402
1097,95.087097168
1099,95.3406829834
1101,96.0575027466
1103,95.6367416382
1104,113.43989563
1106,111.47807312
1109,94.4653625488
1110,113.627662659
1111,92.5346374512
1112,111.967834473
1114,96.2365341187
1116,101.131889343
1117,114.857177734
1120,95.9912414551
1124,112.17615509
1125,91.9817047119
1126,113.655670166
1134,111.264480591
1137,93.8708343506
1138,112.027069092
1144,112.486282349
1145,96.0421218872
1146,97.8488845825
1148,95.9172286987
1150,95.9912414551
1152,104.614852905
1153,93.3661499023
1154,103.67868042
1155,96.1023178101
1157,96.8054885864
1162,96.1023178101
1165,111.831771851
1166,93.9484176636
1167,104.908531189
1168,96.0575027466
1169,103.176628113
1171,115.411354065
1172,96.6576690674
1173,103.176628113
1174,95.964225769
1176,95.7255783081
1177,105.353164673
1178,94.3556365967
1182,112.159011841
1186,96.0575027466
1187,112.691513062
1188,94.8249969482
1189,121.650894165
1191,105.575569153
1192,96.0531005859
1197,112.9063797
1198,93.1060333252
1200,78.107673645
1201,95.4137420654
1203,95.4051971436
1209,116.289634705
1214,104.44744873
1218,111.366279602
1222,95.6367416382
1226,95.2129898071
1228,95.0876235962
1230,95.4780578613
1232,79.1038360596
1233,95.003326416
1236,113.463684082
1238,100.602790833
1241,112.921127319
1244,106.401557922
1246,95.2805557251
1247,113.844673157
1250,114.675765991
1251,94.6799468994
1254,115.734321594
1255,97.7440109253
1256,112.534896851
1257,93.8358612061
1258,95.7138977051
1259,113.203369141
1260,95.5903396606
1263,112.921127319
1267,77.7509231567
1268,113.190551758
1271,96.8062057495
1272,113.521629333
1274,106.046424866
1275,96.8554229736
1276,113.521629333
1277,96.6613693237
1279,98.4930267334
1281,96.3019790649
1282,96.2677307129
1283,113.01499939
1285,112.983963013
1286,95.4170761108
1289,114.079734802
1296,115.22984314
1299,96.7443466187
1301,96.3199768066
1306,95.0189208984
1307,96.3167724609
1308,93.7413101196
1313,113.521629333
1314,95.6698608398
1315,114.380767822
1316,94.4557800293
1317,113.521629333
1319,96.2674255371
1323,98.0154876709
1324,105.271034241
1325,96.2898635864
1328,104.458374023
1329,94.4362106323
1330,115.243347168
1331,93.6702728271
1332,104.250411987
1337,93.0166625977
1338,113.437423706
1339,94.004119873
1340,112.238807678
1343,116.57245636
1347,105.862159729
1348,95.7153625488
1349,105.481842041
1352,98.4930267334
1354,95.3940048218
1359,112.630607605
1360,98.0154876709
1363,113.521629333
1364,95.7668380737
1365,105.560951233
1366,93.8310928345
1372,95.7216491699
1375,104.082260132
1376,95.4607467651
1378,91.7837905884
1379,115.006385803
1380,97.228477478
1381,103.929733276
1384,113.186630249
1387,96.7443466187
1388,113.730461121
1392,78.727645874
1394,105.479743958
1395,94.0102920532
1396,113.239387512
1398,94.664024353
1399,113.239387512
1400,95.4935073853
1401,95.4830245972
1403,95.8197021484
1404,113.393379211
1406,113.239387512
1407,96.9404220581
1408,113.239387512
1410,77.7509231567
1412,113.239387512
1413,95.6950759888
1415,95.5208892822
1420,113.239387512
1422,111.724700928
1423,109.746925354
1424,113.239387512
1425,95.2333068848
1426,77.7509231567
1427,98.5643157959
1429,94.9930267334
1430,114.021224976
1431,95.3940048218
1432,103.287635803
1434,114.83190918
1437,97.1371917725
1438,105.217658997
1440,112.337387085
1441,114.757377625
1442,95.2452850342
1444,112.851234436
1445,95.4716720581
1446,105.251426697
1448,95.267906189
1453,99.6948242188
1454,113.239387512
1455,96.8062057495
1456,111.675598145
1458,113.239387512
1459,96.6137390137
1461,94.8779144287
1465,96.7443466187
1466,113.729698181
1469,98.0154876709
1472,99.6948242188
1474,96.2731552124
1477,112.316452026
1479,116.063354492
1482,95.6223754883
1483,79.2236785889
1487,97.2579650879
1488,114.85534668
1490,112.98513031
1492,111.895355225
1494,122.403999329
1496,103.699508667
1497,96.5755233765
1499,96.084777832
1502,95.4805145264
1507,112.736305237
1508,98.4930267334
1509,116.353462219
1511,96.6164627075
1512,112.156478882
1513,114.232368469
1514,106.662124634
1518,112.554214478
1519,95.6560897827
1522,114.355499268
1524,78.9880065918
1527,95.2452850342
1529,95.3883056641
1532,105.981987
1536,112.056243896
1537,116.64805603
1539,105.999969482
1542,114.545951843
1543,95.4607467651
1544,105.868721008
1545,79.0565032959
1550,95.8596572876
1551,114.211334229
1554,104.133781433
1556,105.367958069
1559,94.1818466187
1560,78.8546447754
1562,101.650215149
1566,95.4465484619
1567,112.887535095
1569,106.607887268
1570,112.720939636
1571,112.903335571
1574,98.4930267334
1578,105.010536194
1580,95.7697067261
1583,114.782943726
1584,98.4930267334
1585,113.23249054
1586,96.2780227661
1587,112.584877014
1588,93.6414260864
1590,114.196647644
1592,105.133262634
1596,112.720535278
1598,113.741394043
1599,96.9404220581
1604,113.01574707
1606,104.014831543
1607,95.6950759888
1608,104.971504211
1609,116.164459229
1611,94.9516601562
1613,95.0080032349
1616,97.5427627563
1619,114.142028809
1620,96.3083343506
1621,111.708885193
1622,95.6948013306
1625,111.506141663
1627,116.164459229
1629,114.148162842
1634,97.5423965454
1636,96.0718536377
1638,105.666915894
1639,95.6651763916
1641,96.0803909302
1643,94.8631744385
1644,106.778373718
1645,124.116516113
1646,94.2855911255
1647,104.037208557
1648,95.2434539795
1652,95.7697067261
1653,112.912117004
1656,97.2428588867
1658,96.9404220581
1659,114.663009644
1661,96.4901123047
1663,95.6950759888
1664,114.0728302
1665,96.8062057495
1666,105.367958069
1667,106.26789856
1668,80.531036377
1669,105.384170532
1670,95.0117797852
1672,113.730453491
1674,113.246055603
1677,114.85534668
1678,94.4527511597
1679,114.468933105
1680,96.036605835
1683,105.271835327
1686,104.383544922
1687,111.724700928
1689,115.017669678
1690,95.5611953735
1691,117.284835815
1692,113.332237244
1693,98.4930267334
1695,96.703666687
1696,99.6948242188
1697,115.549690247
1700,105.367958069
1701,96.0367050171
1702,112.584877014
1703,94.227355957
1704,113.460632324
1706,97.2499542236
1707,112.312713623
1708,96.7177124023
1710,96.9109344482
1711,104.946502686
1713,105.170410156
1717,103.853561401
1719,105.010536194
1720,96.6270217896
1722,96.203125
1725,105.057014465
1726,97.2956542969
1727,104.232322693
1729,113.575172424
1730,95.3090286255
1731,113.755844116
1733,105.367958069
1734,96.7238006592
1735,111.724700928
1738,95.0080032349
1742,94.7854385376
1745,113.246055603
1747,96.0367050171
1749,95.462928772
1751,95.5259094238
1752,78.8983764648
1753,101.933021545
1754,96.1291351318
1755,94.8343811035
1756,104.886398315
1758,112.485221863
1759,96.8062057495
1760,104.394752502
1761,113.164924622
1762,96.8559112549
1763,114.182434082
1764,96.7851867676
1766,96.2929992676
1768,95.7469329834
1769,78.0863494873
1771,113.112419128
1772,95.7477798462
1773,105.891426086
1774,94.9668655396
1775,113.690986633
1777,113.214637756
1779,96.8062057495
1780,104.494216919
1787,94.227355957
1788,95.7021179199
1790,103.599815369
1796,119.486717224
1801,103.098709106
1803,100.229728699
1807,121.706298828
1809,119.942207336
1812,101.467910767
1813,115.87991333
1814,98.3628005981
1815,117.924743652
1816,100.771499634
1818,99.1761398315
1820,99.0333175659
1821,112.506080627
1822,94.6119155884
1825,94.08228302
1826,103.080871582
1828,94.1639251709
1831,102.965789795
1836,112.815933228
1837,94.1823959351
1841,94.9184570312
1844,101.464569092
1848,93.3818511963
1851,104.771308899
1852,94.5381774902
1853,94.4964828491
1854,109.794487
1856,92.9238357544
1859,112.665748596
1860,93.9353866577
1861,78.4532394409
1863,104.331176758
1865,96.3005218506
1866,104.168174744
1867,94.2223205566
1868,89.4089279175
1872,95.3478622437
1879,93.8513412476
1880,103.106033325
1882,94.2837753296
1885,101.904525757
1887,104.608764648
1888,92.7420806885
1890,119.693122864
1894,93.7793426514
1895,103.384498596
1896,95.0109481812
1897,112.083724976
1900,114.35874939
1901,92.926651001
1902,114.544570923
1905,94.0244216919
1906,111.312332153
1912,103.76260376
1915,94.7708129883
1916,104.543380737
1917,92.4491424561
1918,103.079284668
1920,77.2235641479
1923,93.29322052
1924,103.245758057
1925,95.3899383545
1930,114.809761047
1932,112.010726929
1933,92.3433074951
1934,112.208152771
1935,94.825050354
1940,76.8494262695
1941,93.5985565186
1942,112.136772156
1943,94.5461578369
1944,94.6999893188
1945,111.385505676
1948,115.293357849
1949,95.9870452881
1952,95.3784103394
1954,98.1399078369
1955,113.012306213
1958,93.9822006226
1959,78.4563903809
1960,114.155288696
1963,96.6021728516
1965,95.783821106
1968,105.544387817
1969,95.5397567749
1971,96.8338623047
1972,113.800437927
1973,96.0072097778
1975,95.0360488892
1977,93.029006958
1978,95.6110458374
1979,113.004859924
1981,93.5088424683
1982,117.233360291
1987,113.809379578
1988,95.0934295654
1993,94.4204559326
1997,94.1788101196
1999,94.9559631348
2001,94.780921936
2002,113.096626282
2003,94.5296096802
2004,78.4683303833
2006,113.052734375
2007,95.0534667969
2009,104.580993652
2010,96.0991592407
2013,95.9778594971
2018,77.9436187744
2022,106.260246277
2024,112.951286316
2025,95.7613220215
2026,105.169540405
2030,104.290885925
2031,96.0902481079
2032,104.764183044
2033,95.7546386719
2035,94.6510467529
2036,113.790542603
2037,95.1357421875
2040,94.780921936
2043,114.258903503
2044,107.137565613
2046,105.9480896
2054,110.632301331
2055,95.3882980347
2056,104.26713562
2059,96.1888504028
2060,93.9282302856
2062,96.498336792
2063,112.713447571
2066,94.780921936
2067,111.497619629
2072,96.5720443726
2073,112.326751709
2074,95.7137298584
2075,113.69228363
2076,94.6875991821
2080,96.2734222412
2082,93.9282302856
2085,113.957328796
2087,112.714225769
2091,114.257675171
2092,93.7759017944
2093,104.26713562
2098,95.2738189697
2101,114.155288696
2102,95.8520431519
2103,77.8510055542
2105,105.256233215
2106,96.5023040771
2107,113.649116516
2110,96.1453323364
2114,94.0622329712
2115,114.652832031
2117,76.882019043
2118,96.4537811279
2119,105.653289795
2120,95.1655044556
2122,96.4680480957
2123,111.727546692
2126,96.2276535034
2127,104.633468628
2128,95.9200363159
2129,112.73008728
2132,94.2902297974
2135,106.654891968
2138,95.7227554321
2139,115.811340332
2141,113.466506958
2142,94.4957504272
2146,95.4720153809
2151,113.924041748
2157,103.362518311
2159,117.921867371
2162,96.5701904297
2164,116.004829407
2167,94.6338500977
2168,112.458557129
2171,94.7525482178
2173,96.2115325928
2174,105.408088684
2175,95.2179794312
2178,95.977394104
2180,94.780921936
2185,114.284996033
2189,94.0935058594
2190,111.497619629
2192,106.69947052
2194,114.939849854
2200,116.386222839
2201,94.8197174072
2203,112.935218811
2204,95.4292984009
2205,111.87802124
2209,114.148887634
2213,104.756896973
2214,95.4137649536
2215,113.87172699
2216,94.8197174072
2218,95.0048828125
2219,104.168960571
2220,97.7884063721
2222,93.1672058105
2223,114.875068665
2225,114.664550781
2226,96.5606079102
2230,95.9796218872
2233,111.448402405
2234,114.120155334
2235,95.4292984009
2236,78.8314590454
2237,93.503326416
2240,114.65296936
2241,94.6092910767
2248,105.257049561
2249,94.582649231
2250,114.545166016
2252,113.618804932
2253,95.6975479126
2254,113.900245667
2256,78.3666381836
2258,95.7838973999
2259,113.842636108
2262,94.780921936
2265,96.8332901001
2266,106.426055908
2269,94.4605331421
2271,95.7849502563
2273,94.9941482544
2274,112.839546204
2275,94.8197174072
2277,97.9626998901
2279,95.4292984009
2280,78.2820510864
2282,94.780921936
2283,104.46471405
2288,95.5103912354
2289,111.183784485
2291,95.355796814
2292,115.604270935
2297,96.8774261475
2298,105.968818665
2299,93.0242767334
2300,113.958099365
2301,120.647789001
2304,95.3882980347
2305,107.382743835
2306,94.780921936
2308,94.1096572876
2309,120.207199097
2311,100.644203186
2312,105.452140808
2316,105.130210876
2321,104.719421387
2322,111.030754089
2325,106.89591217
2326,94.6092147827
2329,115.604270935
2330,97.9626998901
2331,103.621299744
2332,111.448402405
2333,94.780921936
2334,104.415504456
2335,114.334838867
2337,114.018829346
2338,95.6583633423
2340,111.448402405
2342,94.5862197876
2345,93.4423599243
2349,94.2010955811
2351,79.2273025513
2352,95.1655044556
2354,112.963088989
2355,114.903411865
2357,114.664550781
2358,101.695297241
2360,94.092956543
2361,112.963088989
2364,94.8921661377
2366,95.6128082275
2369,106.931549072
2370,94.1554794312
2371,111.448402405
2373,113.783218384
2374,93.8822174072
2376,112.231758118
2378,113.83959198
2382,94.9038238525
2383,93.1352386475
2386,106.320594788
2387,95.650062561
2389,99.7350692749
2390,113.411766052
2392,94.6976852417
2398,111.448402405
2399,96.0361022949
2400,96.2819366455
2401,113.346382141
2402,97.0402755737
2404,94.6955947876
2407,114.65499115
2408,111.982765198
2409,114.087921143
2412,76.4197769165
2413,95.314666748
2415,94.3916091919
2420,112.931442261
2422,95.670135498
2423,102.605499268
2426,93.9943008423
2432,98.8900299072
2434,94.7918395996
2435,102.947563171
2436,114.181053162
2438,111.653457642
2440,113.286231995
2443,94.0520172119
2444,95.6610641479
2447,105.257049561
2450,93.9611434937
2454,95.7814865112
2455,112.522132874
2459,94.780921936
2460,114.525970459
2463,92.7438812256
2465,95.569694519
2468,77.5731201172
2469,94.8225097656
2474,93.6986846924
2478,94.7488250732
2480,95.6039352417
2481,114.65296936
2489,94.780921936
2490,104.290885925
2492,95.8266296387
2496,94.780921936
2497,114.40486908
2500,95.1655044556
2505,94.780921936
2507,94.6510467529
2508,111.87802124
2509,95.7795944214
2510,79.0383682251
2513,95.0553207397
2515,94.780921936
2518,93.1352386475
2519,112.625228882
2520,93.1352386475
2521,112.576889038
2523,112.58618927
2525,96.0849838257
2529,112.087081909
2530,99.3114242554
2533,113.597450256
2535,94.8726577759
2538,106.865844727
2544,112.54359436
2553,114.357452393
2556,94.356842041
2558,92.3167877197
2559,114.074111938
2560,95.4786682129
2561,114.00617218
2562,95.1319503784
2563,114.223258972
2564,94.7918395996
2565,111.448402405
2567,105.581138611
2572,94.4502563477
2575,95.8135757446
2576,116.626426697
2577,97.1431503296
2578,100.435890198
2579,116.4556427
2580,97.734336853
2582,117.874008179
2583,98.882232666
2587,95.1127319336
2589,113.256240845
2590,95.9544448853
2591,112.087081909
2594,93.6474151611
2597,94.647644043
2598,107.448371887
2599,95.1695251465
2600,105.115280151
2602,111.336608887
2603,94.4502563477
2604,105.021492004
2606,114.151702881
2607,78.3297119141
2608,96.3564987183
2613,111.87802124
2614,94.8409042358
2615,112.704963684
2617,114.319229126
2620,96.3017196655
2623,114.624023438
2624,94.3509597778
2627,111.87802124
2629,78.3297119141
2630,97.1204299927
2632,96.5367736816
2636,93.8230056763
2639,96.1600341797
2640,105.781448364
2642,112.087081909
2644,106.654891968
2646,114.265541077
2647,93.8230056763
2649,95.5762481689
2650,106.394203186
2652,105.14087677
2653,103.279747009
2655,106.140594482
2657,111.23285675
2659,112.796760559
2662,93.2098007202
2663,114.610877991
2664,95.8217468262
2665,104.953178406
2670,96.4374847412
2671,104.558822632
2672,94.557510376
2675,105.14087677
2677,114.994468689
2679,113.746948242
2683,111.630455017
2684,95.7412338257
2685,95.5309753418
2688,105.434860229
2689,94.1906051636
2690,103.478683472
2693,95.3210525513
2694,112.16847229
2697,95.5302276611
2699,94.3914718628
2703,93.6329421997
2705,103.863693237
2709,79.2949905396
2710,94.5210113525
2711,110.248130798
2712,93.5858383179
2713,94.1099624634
2714,116.974632263
2715,93.2497711182
2717,96.2738800049
2718,111.543464661
2720,112.856124878
2721,96.0961151123
2726,99.6116638184
2728,94.7843399048
2731,104.092910767
2732,112.796760559
2734,97.9075546265
2736,104.71496582
2737,93.9455871582
2738,103.636581421
2739,117.872650146
2746,94.857963562
2749,104.269714355
2751,123.547851562
2752,107.13507843
2753,95.9288482666
2757,104.365447998
2758,93.0606842041
2759,112.673019409
2760,96.6999664307
2762,111.772148132
2764,93.2097625732
2765,112.395042419
2769,115.240959167
2771,113.51499176
2774,94.7802505493
2776,94.0272598267
2777,113.628730774
2778,93.7126846313
2779,112.000991821
2782,92.4315795898
2784,96.2413406372
2787,96.1420822144
2789,94.2792739868
2792,94.2957611084
2798,95.8054351807
2799,102.300331116
2800,96.7819137573
2801,79.5218887329
2802,95.3526916504
2804,95.4320373535
2807,105.207832336
2808,94.3492965698
2809,113.10118103
2811,113.928466797
2812,95.0730056763
2814,92.9319763184
2816,96.0961151123
2817,112.928009033
2818,113.88041687
2820,115.282012939
2821,79.6064224243
2822,95.5287704468
2823,107.7109375
2824,95.754737854
2826,94.5786895752
2829,93.3949356079
2834,95.1612472534
2835,77.5533065796
2838,94.1951828003
2839,113.348022461
2840,95.7734832764
2841,112.621337891
2842,94.780921936
2846,114.748558044
2848,94.8084793091
2849,93.728477478
2850,116.83921051
2851,96.5023040771
2853,94.1722106934
2854,112.087081909
2858,113.081008911
2861,95.0129241943
2864,95.7105865479
2865,114.610877991
2866,113.358383179
2867,93.6663970947
2868,111.476158142
2870,114.754631042
2877,95.7415237427
2878,111.87802124
2880,112.231758118
2882,78.1774978638
2883,97.0653152466
2884,103.254005432
2885,100.70350647
2887,94.780921936
2888,112.692352295
2889,95.6819915771
2890,106.538360596
2891,101.001350403
2892,116.079391479
2893,94.9135513306
2898,113.367034912
2899,94.8970794678
2900,114.586288452
2901,96.1501235962
2909,96.8326339722
2910,111.851829529
2911,111.171920776
2913,114.308273315
2914,94.2423095703
2918,93.9898757935
2919,110.02620697
2920,96.6593933105
2921,111.87802124
2922,94.6210861206
2923,105.472488403
2925,112.520301819
2926,93.8643417358
2927,112.087081909
2929,112.201095581
2933,96.0849227905
2934,116.362976074
2936,113.026245117
2941,104.944702148
2942,94.9053192139
2943,112.839546204
2945,105.671707153
2950,94.1652908325
2951,114.165428162
2953,113.021240234
2954,95.6475296021
2955,105.588798523
2956,97.3222122192
2960,95.9892730713
2962,92.9676132202
2963,106.789657593
2964,105.091659546
2966,78.3354415894
2967,95.2418823242
2968,116.259178162
2969,94.258102417
2971,95.4791870117
2972,96.197227478
2974,95.6939697266
2975,114.016342163
2977,121.835334778
2980,114.017036438
2981,92.692741394
2983,95.3971862793
2984,106.740539551
2985,115.604270935
2986,104.550598145
2987,96.197227478
2989,93.7666015625
2990,113.446075439
2991,96.2478637695
2992,78.0592041016
2995,95.8081130981
2996,104.491416931
3002,112.527618408
3004,113.833877563
3005,115.314163208
3006,95.0944519043
3010,97.3987197876
3011,106.391868591
3014,93.8643417358
3015,95.0060348511
3016,96.784072876
3017,111.751235962
3018,94.6542663574
3021,104.035217285
3024,107.448371887
3028,94.8441162109
3030,93.7126846313
3032,94.9797897339
3039,96.6914825439
3040,103.696815491
3041,97.9663848877
3043,96.2309112549
3044,111.727546692
3046,112.415008545
3055,95.6583786011
3056,113.341255188
3058,94.8522186279
3059,112.684745789
3061,116.079391479
3063,104.399337769
3066,95.02759552
3067,107.448371887
3068,78.6255493164
3069,96.0961151123
3072,113.879249573
