id,y
1103,105.885826111
1104,115.203804016
1106,114.720687866
1109,104.344459534
1110,119.769844055
1111,115.435279846
1112,120.855438232
1114,103.36668396
1116,104.70413208
1117,120.511787415
1120,118.424369812
1124,117.499092102
1125,100.89894104
1126,116.356231689
1134,119.998603821
1137,101.376480103
1138,119.308586121
1144,117.169624329
1145,105.470558167
1146,131.468353271
1148,105.940681458
1150,117.820388794
1152,110.601852417
1153,110.207008362
1154,124.657684326
1155,103.314712524
1157,123.636924744
1162,103.314712524
1165,116.620475769
1166,105.135169983
1167,109.509101868
1168,104.471488953
1169,110.618095398
1171,129.156677246
1172,103.401992798
1173,110.618095398
1174,104.700897217
1176,110.064529419
1177,110.438568115
1178,104.069641113
1182,116.245925903
1186,104.618057251
1187,124.329925537
1188,99.9929351807
1189,116.209892273
1191,108.923233032
1192,103.848098755
1197,116.952880859
1198,109.336845398
1200,97.0771789551
1201,102.835983276
1203,104.666107178
1209,127.659759521
1214,113.339195251
1218,118.836013794
1222,105.35509491
1226,104.864082336
1228,103.124015808
1230,121.512916565
1232,83.094909668
1233,101.204711914
1236,132.488586426
1238,106.800743103
1241,117.169624329
1244,106.893516541
1246,108.17326355
1247,118.489295959
1250,118.668647766
1251,104.329940796
1254,119.230438232
1255,105.839599609
1256,117.109619141
1257,101.268936157
1258,105.53578186
1259,117.02305603
1260,103.144386292
1263,116.058929443
1267,86.914642334
1268,123.539657593
1271,103.848098755
1272,116.348175049
1274,132.233352661
1275,103.314712524
1276,116.494743347
1277,103.261459351
1279,131.468353271
1281,103.161399841
1282,99.9929351807
1283,120.244255066
1285,116.763031006
1286,101.515342712
1289,117.11466217
1296,128.941070557
1299,116.723396301
1301,102.570243835
1306,102.030967712
1307,105.125534058
1308,107.865440369
1313,116.494743347
1314,104.421081543
1315,119.769844055
1316,102.671112061
1317,116.348175049
1319,103.647254944
1323,102.010452271
1324,110.141143799
1325,104.607788086
1328,108.47228241
1329,104.446762085
1330,118.865211487
1331,102.69291687
1332,125.197944641
1337,103.98614502
1338,116.481613159
1339,100.005767822
1340,119.151542664
1343,117.66468811
1347,117.303741455
1348,105.617256165
1349,109.489524841
1352,131.468353271
1354,108.788375854
1359,117.275611877
1360,102.039291382
1363,116.212814331
1364,107.128219604
1365,109.831123352
1366,104.684448242
1372,101.939178467
1375,109.318130493
1376,102.223251343
1378,106.884353638
1379,117.380050659
1380,104.654899597
1381,110.602493286
1384,118.486381531
1387,116.636100769
1388,117.109855652
1392,86.0197525024
1394,109.793151855
1395,108.503257751
1396,116.202827454
1398,104.039329529
1399,116.202827454
1400,119.102241516
1401,101.32875061
1403,105.276580811
1404,126.315826416
1406,116.202827454
1407,103.394325256
1408,116.058929443
1410,86.8095932007
1412,115.912361145
1413,103.690834045
1415,104.054412842
1420,116.058929443
1422,118.836013794
1423,122.673217773
1424,116.058929443
1425,103.838485718
1426,86.8095932007
1427,104.666107178
1429,102.036842346
1430,118.751914978
1431,108.971786499
1432,124.615486145
1434,118.32396698
1437,104.782188416
1438,108.902694702
1440,125.693092346
1441,117.874168396
1442,109.15839386
1444,118.333389282
1445,103.555938721
1446,110.461585999
1448,104.287605286
1453,102.9454422
1454,115.912361145
1455,104.315551758
1456,116.943939209
1458,115.912361145
1459,104.267105103
1461,104.385986328
1465,116.636100769
1466,118.217651367
1469,102.477905273
1472,102.9454422
1474,105.576408386
1477,118.096862793
1479,120.327445984
1482,105.858207703
1483,82.8804397583
1487,101.264808655
1488,118.944946289
1490,116.550537109
1492,117.756500244
1494,116.209892273
1496,110.257095337
1497,105.135681152
1499,105.331939697
1502,103.625305176
1507,121.117828369
1508,131.468353271
1509,120.496894836
1511,103.086120605
1512,117.404685974
1513,117.207923889
1514,113.173660278
1518,115.816947937
1519,101.636764526
1522,118.474761963
1524,96.9440078735
1527,104.794639587
1529,102.295463562
1532,110.766937256
1536,117.622924805
1537,127.937759399
1539,106.221908569
1542,117.181945801
1543,102.223251343
1544,124.657432556
1545,123.199790955
1550,102.567146301
1551,116.256286621
1554,110.465110779
1556,110.025566101
1559,101.268936157
1560,82.9632873535
1562,105.331321716
1566,101.991226196
1567,117.40096283
1569,109.882530212
1570,120.968338013
1571,116.860023499
1574,131.468353271
1578,110.562713623
1580,100.920272827
1583,121.691612244
1584,131.468353271
1585,116.952606201
1586,117.439048767
1587,116.101455688
1588,102.166152954
1590,122.121742249
1592,110.390426636
1596,118.83997345
1598,116.156036377
1599,103.544631958
1604,131.024353027
1606,108.72833252
1607,103.847038269
1608,108.109283447
1609,129.156677246
1611,106.842323303
1613,106.8539505
1616,104.972732544
1619,117.902580261
1620,104.755882263
1621,117.198936462
1622,106.572097778
1625,121.214874268
1627,129.156677246
1629,117.107185364
1634,103.485397339
1636,107.970359802
1638,111.872322083
1639,104.930618286
1641,104.942169189
1643,107.934043884
1644,112.102836609
1645,116.500358582
1646,101.536720276
1647,110.465110779
1648,103.406097412
1652,100.920272827
1653,115.326057434
1656,101.87714386
1658,103.544631958
1659,120.21836853
1661,104.883972168
1663,103.847038269
1664,115.275878906
1665,104.173309326
1666,110.025566101
1667,110.875968933
1668,83.9623336792
1669,110.365631104
1670,98.8659133911
1672,116.9477005
1674,120.697746277
1677,118.944946289
1678,103.24181366
1679,120.300621033
1680,105.946472168
1683,110.684082031
1686,109.339950562
1687,118.836013794
1689,116.689590454
1690,101.417556763
1691,127.813613892
1692,116.55405426
1693,131.468353271
1695,103.873428345
1696,102.9454422
1697,120.165107727
1700,110.025566101
1701,100.588981628
1702,116.162384033
1703,102.435127258
1704,118.275939941
1706,103.185646057
1707,117.705322266
1708,104.586303711
1710,101.757820129
1711,111.334884644
1713,111.957649231
1717,112.017539978
1719,110.562713623
1720,102.503326416
1722,105.459655762
1725,109.500724792
1726,104.586303711
1727,109.948326111
1729,116.481628418
1730,101.02532196
1731,118.77696991
1733,110.025566101
1734,105.325439453
1735,118.730964661
1738,106.8539505
1742,102.743591309
1745,120.697746277
1747,100.588981628
1749,104.590164185
1751,102.076469421
1752,97.3219604492
1753,110.06791687
1754,105.749511719
1755,103.369033813
1756,113.496520996
1758,117.35761261
1759,104.315551758
1760,104.721282959
1761,116.61492157
1762,103.815155029
1763,123.141113281
1764,107.24861145
1766,103.338752747
1768,101.861305237
1769,87.3161087036
1771,115.745262146
1772,109.372154236
1773,114.113632202
1774,111.714195251
1775,115.846282959
1777,115.024772644
1779,104.315551758
1780,106.263641357
1787,102.435127258
1788,101.046928406
1790,103.049499512
1796,116.178947449
1801,102.570198059
1803,102.908111572
1807,116.078392029
1809,114.311882019
1812,106.688034058
1813,116.725975037
1814,104.961265564
1815,117.501785278
1816,101.120994568
1818,103.606040955
1820,103.4087677
1821,132.488586426
1822,105.992851257
1825,105.10546875
1826,110.811340332
1828,102.936729431
1831,107.989448547
1836,119.993637085
1837,104.261405945
1841,105.576408386
1844,109.762237549
1848,97.4818954468
1851,106.221908569
1852,107.497894287
1853,102.430984497
1854,118.056640625
1856,104.529937744
1859,114.311882019
1860,104.390441895
1861,114.918907166
1863,113.527496338
1865,104.641311646
1866,106.480102539
1867,108.863098145
1868,102.505989075
1872,102.886199951
1879,104.518928528
1880,108.839523315
1882,101.893623352
1885,110.684082031
1887,110.486236572
1888,105.589859009
1890,118.974365234
1894,106.172843933
1895,109.766899109
1896,103.617118835
1897,115.795837402
1900,115.363769531
1901,101.268936157
1902,116.365310669
1905,105.434661865
1906,117.715370178
1912,110.50957489
1915,104.131996155
1916,111.303604126
1917,103.897224426
1918,112.003753662
1920,97.2538833618
1923,101.785118103
1924,110.656394958
1925,103.335235596
1930,119.255516052
1932,116.202827454
1933,101.397262573
1934,119.141967773
1935,101.268936157
1940,86.8095932007
1941,104.386146545
1942,116.991043091
1943,103.818862915
1944,104.781494141
1945,120.568351746
1948,118.036605835
1949,102.772628784
1952,107.016494751
1954,131.468353271
1955,116.058929443
1958,104.00327301
1959,86.803527832
1960,123.141113281
1963,104.607933044
1965,109.075408936
1968,111.538269043
1969,107.128219604
1971,105.351448059
1972,115.373794556
1973,102.802963257
1975,101.074638367
1977,103.476066589
1978,102.940322876
1979,117.117347717
1981,101.901847839
1982,117.96257019
1987,118.210861206
1988,101.991226196
1993,106.699913025
1997,101.119300842
1999,103.950279236
2001,106.086280823
2002,121.859306335
2003,106.54650116
2004,100.488265991
2006,117.443733215
2007,105.341827393
2009,105.56060791
2010,105.459655762
2013,108.927978516
2018,83.605255127
2022,122.61946106
2024,115.665847778
2025,104.054412842
2026,124.759796143
2030,105.12701416
2031,104.521812439
2032,110.50957489
2033,102.870536804
2035,102.708999634
2036,118.60534668
2037,100.497657776
2040,105.447845459
2043,122.023956299
2044,105.448234558
2046,111.711517334
2054,119.37512207
2055,102.203689575
2056,106.263641357
2059,103.834449768
2060,101.268936157
2062,102.875389099
2063,115.447349548
2066,106.172843933
2067,118.730964661
2072,107.029876709
2073,117.543861389
2074,123.246025085
2075,118.94216156
2076,100.884056091
2080,103.781143188
2082,101.268936157
2085,118.81754303
2087,117.920173645
2091,116.509025574
2092,107.936180115
2093,106.263641357
2098,110.960380554
2101,123.141113281
2102,103.5157547
2103,86.8095932007
2105,106.296440125
2106,103.848098755
2107,118.183326721
2110,101.921028137
2114,100.286148071
2115,117.973968506
2117,93.9886016846
2118,102.538063049
2119,110.926170349
2120,102.226608276
2122,118.414482117
2123,116.475860596
2126,104.460372925
2127,109.703849792
2128,104.217056274
2129,116.436668396
2132,106.617980957
2135,110.36113739
2138,102.519248962
2139,119.255516052
2141,119.509880066
2142,106.597114563
2146,102.596717834
2151,119.227142334
2157,110.80291748
2159,118.25933075
2162,103.848098755
2164,117.931556702
2167,98.4542541504
2168,118.317573547
2171,103.484893799
2173,105.723464966
2174,125.025131226
2175,104.978233337
2178,102.921600342
2180,104.939926147
2185,116.928337097
2189,103.65423584
2190,118.730964661
2192,109.288131714
2194,121.537078857
2200,127.079330444
2201,105.028617859
2203,117.300994873
2204,105.813354492
2205,117.02431488
2209,122.635398865
2213,109.767814636
2214,104.383674622
2215,120.72567749
2216,105.496070862
2218,105.344528198
2219,111.270584106
2220,102.506744385
2222,101.180084229
2223,119.504341125
2225,116.373336792
2226,103.645347595
2230,103.368858337
2233,119.303466797
2234,118.148155212
2235,105.813354492
2236,97.120300293
2237,102.019607544
2240,120.754440308
2241,102.576347351
2248,109.847587585
2249,115.26436615
2250,119.486854553
2252,117.417648315
2253,106.175811768
2254,118.539161682
2256,83.0085678101
2258,104.754692078
2259,117.127983093
2262,105.062149048
2265,104.649497986
2266,124.140647888
2269,106.76197052
2271,110.647796631
2273,101.859436035
2274,118.65763092
2275,105.163238525
2277,105.285316467
2279,105.813354492
2280,97.5840530396
2282,104.939926147
2283,122.783622742
2288,101.101547241
2289,120.572151184
2291,103.29763031
2292,120.117500305
2297,104.471488953
2298,110.58657074
2299,107.600578308
2300,117.107009888
2301,101.357475281
2304,102.203689575
2305,111.831222534
2306,104.975585938
2308,100.685310364
2309,118.085098267
2311,104.200752258
2312,111.669319153
2316,124.481071472
2321,111.802337646
2322,116.821289062
2325,110.08000946
2326,100.841377258
2329,120.117500305
2330,105.285316467
2331,109.53288269
2332,119.331108093
2333,104.975585938
2334,109.380455017
2335,117.004570007
2337,116.5
2338,102.779930115
2340,119.331108093
2342,103.917625427
2345,109.665252686
2349,120.440422058
2351,82.5250091553
2352,102.936729431
2354,116.349395752
2355,121.276573181
2357,116.268287659
2358,104.650886536
2360,103.337509155
2361,116.349395752
2364,104.748596191
2366,105.255905151
2369,105.073097229
2370,103.645393372
2371,119.331108093
2373,129.117706299
2374,102.302719116
2376,116.101455688
2378,118.80304718
2382,109.192886353
2383,101.93106842
2386,110.973144531
2387,101.909385681
2389,110.424827576
2390,122.563804626
2392,103.023101807
2398,119.331108093
2399,102.472679138
2400,106.393432617
2401,115.804924011
2402,104.918258667
2404,102.965301514
2407,121.220191956
2408,115.50693512
2409,116.216690063
2412,92.6816940308
2413,102.927116394
2415,106.670967102
2420,119.529571533
2422,104.027572632
2423,110.594154358
2426,102.552391052
2432,105.438682556
2434,100.920272827
2435,110.682518005
2436,119.680427551
2438,121.24005127
2440,117.037612915
2443,102.329147339
2444,103.271911621
2447,109.847587585
2450,103.242729187
2454,103.20905304
2455,116.277175903
2459,104.975585938
2460,118.290596008
2463,106.160209656
2465,103.681388855
2468,86.8095932007
2469,106.280807495
2474,99.9752120972
2478,108.414680481
2480,103.348564148
2481,121.442512512
2489,104.939926147
2490,105.397659302
2492,100.247688293
2496,104.975585938
2497,116.997787476
2500,103.069709778
2505,105.062149048
2507,103.180252075
2508,117.491767883
2509,100.677322388
2510,84.4365158081
2513,101.857704163
2515,104.939926147
2518,101.93106842
2519,119.13911438
2520,101.93106842
2521,115.179916382
2523,115.112190247
2525,104.912605286
2529,114.674690247
2530,106.280807495
2533,119.421737671
2535,104.129066467
2538,109.967384338
2544,117.336540222
2553,118.319267273
2556,103.047645569
2558,102.632789612
2559,122.985336304
2560,104.167823792
2561,116.824508667
2562,100.487998962
2563,119.125312805
2564,100.938026428
2565,119.303466797
2567,106.782478333
2572,103.518493652
2575,103.335235596
2576,117.357673645
2577,107.083976746
2578,103.654075623
2579,117.957618713
2580,105.085845947
2582,128.402420044
2583,103.88874054
2587,100.154472351
2589,116.763496399
2590,104.822525024
2591,114.674690247
2594,102.465904236
2597,103.926483154
2598,110.440681458
2599,102.380393982
2600,108.632270813
2602,114.586212158
2603,103.518493652
2604,105.690048218
2606,117.691596985
2607,97.3219604492
2608,106.737327576
2613,117.02431488
2614,103.310585022
2615,117.990837097
2617,118.386985779
2620,117.282196045
2623,121.346031189
2624,100.204200745
2627,117.02431488
2629,97.3219604492
2630,106.18296051
2632,102.813056946
2636,100.511169434
2639,103.93901062
2640,113.323753357
2642,114.674690247
2644,110.440681458
2646,114.844337463
2647,99.5878677368
2649,102.787361145
2650,114.532669067
2652,110.493019104
2653,109.326759338
2655,113.80620575
2657,119.331108093
2659,116.202827454
2662,101.93106842
2663,120.754440308
2664,103.776519775
2665,111.120620728
2670,104.8383255
2671,111.011993408
2672,103.494049072
2675,110.493019104
2677,120.437019348
2679,118.045066833
2683,119.295783997
2684,101.120994568
2685,102.3828125
2688,112.775588989
2689,105.328765869
2690,108.488197327
2693,106.828094482
2694,117.658843994
2697,114.282302856
2699,102.812385559
2703,102.091156006
2705,111.88394165
2709,86.320350647
2710,101.412132263
2711,117.021392822
2712,98.8846435547
2713,103.834480286
2714,119.215179443
2715,109.676925659
2717,101.749420166
2718,123.079353333
2720,117.068489075
2721,102.435447693
2726,104.606582642
2728,104.177780151
2731,110.098648071
2732,116.349395752
2734,104.102325439
2736,110.50957489
2737,105.169868469
2738,110.841888428
2739,118.274932861
2746,105.223587036
2749,109.874938965
2751,117.13633728
2752,111.073799133
2753,105.436309814
2757,105.56060791
2758,101.714904785
2759,118.570655823
2760,105.028709412
2762,117.910957336
2764,104.06174469
2765,119.056999207
2769,120.447425842
2771,116.871414185
2774,102.579750061
2776,104.336700439
2777,120.252357483
2778,100.382492065
2779,117.776763916
2782,100.573753357
2784,103.382736206
2787,105.662780762
2789,104.723236084
2792,104.377738953
2798,103.877174377
2799,110.772094727
2800,104.939865112
2801,85.7759094238
2802,103.468551636
2804,103.859603882
2807,110.298576355
2808,104.293113708
2809,132.246353149
2811,117.843902588
2812,102.833503723
2814,100.692390442
2816,102.375152588
2817,119.027160645
2818,115.50693512
2820,117.827980042
2821,90.2467727661
2822,104.388725281
2823,109.751319885
2824,102.429084778
2826,103.746032715
2829,99.8022994995
2834,104.702049255
2835,87.2930221558
2838,105.789176941
2839,115.796470642
2840,104.117980957
2841,116.882591248
2842,104.975585938
2846,124.146148682
2848,104.891387939
2849,101.295425415
2850,119.215179443
2851,104.315551758
2853,105.490524292
2854,114.674690247
2858,124.126800537
2861,105.044113159
2864,100.263290405
2865,121.442512512
2866,116.606971741
2867,102.529151917
2868,117.393325806
2870,117.601356506
2877,104.381278992
2878,117.491767883
2880,116.373390198
2882,85.5182952881
2883,102.351020813
2884,111.195732117
2885,104.59552002
2887,105.743255615
2888,116.343574524
2889,104.675346375
2890,110.083816528
2891,99.8565750122
2892,118.5675354
2893,100.956932068
2898,114.808761597
2899,102.007919312
2900,118.770057678
2901,99.6734161377
2909,104.384925842
2910,116.779296875
2911,119.175811768
2913,117.590812683
2914,108.882064819
2918,106.13407135
2919,117.212249756
2920,101.088806152
2921,117.491767883
2922,103.547721863
2923,109.789634705
2925,119.652359009
2926,103.721603394
2927,114.690292358
2929,115.816947937
2933,102.112289429
2934,117.781105042
2936,121.468894958
2941,122.6326828
2942,100.795852661
2943,118.65763092
2945,110.123794556
2950,102.313819885
2951,117.417915344
2953,119.864051819
2954,102.474845886
2955,111.318161011
2956,105.381576538
2960,110.426933289
2962,102.734764099
2963,119.520500183
2964,110.493019104
2966,83.2098236084
2967,105.855674744
2968,115.713294983
2969,101.503997803
2971,102.840995789
2972,104.459091187
2974,102.138053894
2975,119.351768494
2977,117.13633728
2980,116.134819031
2981,101.708778381
2983,103.629684448
2984,104.199882507
2985,120.117500305
2986,106.06829834
2987,104.459091187
2989,102.387901306
2990,116.489395142
2991,106.305366516
2992,87.2110595703
2995,114.282302856
2996,108.210617065
3002,121.220603943
3004,117.827758789
3005,120.117500305
3006,102.122329712
3010,102.263381958
3011,124.913787842
3014,103.721603394
3015,103.187744141
3016,104.590576172
3017,123.382461548
3018,103.587692261
3021,110.324043274
3024,110.36113739
3028,105.450820923
3030,100.382492065
3032,102.469520569
3039,103.617118835
3040,109.052742004
3041,106.048027039
3043,119.303916931
3044,115.724777222
3046,114.906066895
3055,104.649261475
3056,117.228233337
3058,101.750190735
3059,122.707763672
3061,118.5675354
3063,111.087051392
3066,108.047714233
3067,110.36113739
3068,83.468170166
3069,102.56388855
3072,117.843902588
3073,115.445899963
3074,104.424942017
3077,101.506492615
3082,102.148017883
3084,114.282302856
3085,118.762886047
3088,110.440681458
3091,101.903785706
3092,115.970161438
3093,103.14515686
3094,110.098648071
3096,119.141967773
3097,100.938026428
3098,85.1258163452
3102,117.843902588
3106,101.193855286
3109,104.448898315
3111,101.049964905
3112,120.117500305
3113,102.503593445
3115,106.737327576
3116,115.778091431
3117,102.261680603
3121,121.705123901
3122,102.486099243
3123,103.069709778
3124,104.841682434
3125,104.590576172
3126,123.705940247
3127,117.807411194
3129,99.4259414673
3130,117.09311676
3132,114.632926941
3134,106.34614563
3135,104.942207336
3137,86.7467346191
3138,106.749298096
3140,102.771232605
3144,117.63923645
3145,106.380401611
3146,117.990837097
3147,104.630371094
3148,110.288261414
3149,112.40978241
3150,117.745452881
3151,104.201583862
3152,103.096473694
3155,125.530174255
3156,118.209533691
3159,101.530906677
3161,101.890899658
3162,109.857620239
3163,106.214111328
3165,109.625305176
3172,117.282196045
3173,118.653289795
3176,106.087417603
3177,109.884437561
3179,119.24671936
3183,108.113723755
3186,102.295257568
3187,125.629570007
3189,119.988121033
3190,104.70413208
3192,117.807411194
3193,117.282196045
3194,115.956497192
3197,104.023002625
3198,104.641311646
3200,105.005317688
